smiles,score,time
CC(=O)Nc2ccc(S(=O)(=O)Nc1ccccc1Br)cc2,-8.66,4.313
CN(C)C3CC(Oc2ccc(C(=O)c1ccccc1)cc2)CCC3C,-10.25,4.587
CNc2ccc(SCC(O)c1ccc(Br)cc1)cc2,-8.03,3.84
CN(C)c2ccc(C(=S)Nc1cccc(C(F)(F)F)c1)cc2,-9.28,4.298
NCCCc3ccc(NC(=O)Nc2ccc1ccccc1c2)cn3,-10.41,4.581
CSc1ccccc1Nc3nc(-c2ccc(Br)cc2)n[nH]3,-8.79,3.598
Nc4cc3ccc(N=Cc1ccc(Cl)s1)c(NC2CC2)n3n4,-7.27,4.574
NCCc2ccc(OCc1ccccc1S(C)(=O)=O)cc2,-8.21,4.435
CCCOc3cccc(C2CC(S(=O)(=O)c1cccs1)C2)c3,-8.89,4.167
CN(C)c3cccc(C(=O)C2CC(c1ccccc1Cl)C2)n3,-9.69,3.957
N#Cc3ccc(C2CCCC(CCc1ccc(Cl)cc1)C2)cc3,-9.59,4.089
NC(=S)c3ccc(NC(=S)Nc2ccc(-c1ccc(Cl)cc1)o2)cc3,-10.01,5.764
N3CCN(c2cccc(NS(=O)(=O)c1ccccc1F)c2)C3,-9.54,4.543
NC(=O)Nc3ccc(CCCc2cccc(-c1ccccn1)c2)cc3,-10.42,5.366
CS(=O)(=O)c2ccc(NCCc1cccc(Cl)c1C)cc2,-8.66,4.16
NC(=S)Nc2ccc(Nc1cccc(Br)c1)cc2,-8.3,3.183
N#CCc1ccccc1CNC(c3nc(-c2ccccn2)no3)CCC,-8.57,6.942
CC(C)c3ccc(NC2CN(C(=O)c1ccccc1Cl)C2)cc3,-9.99,4.194
CC(O)CC(CS(=O)(=O)c1ccc(Cl)cc1)c2cncnc2,-7.71,5.057
NCCc3ccc(CN(S(=O)(=O)c1ccccc1)c2ccccc2F)cc3,-8.91,7.063
CC(=O)Cc2cccc(SCC(=O)CCc1cccs1)c2,-8.15,4.672
NC(=O)c2ccc(NC(=O)c1ccc(Cl)cc1Cl)c(N)c2,-9.75,3.615
NC(=O)Nc3ccc(N2CCS(c1ccc(F)cc1)CC2)cc3,-9.6,4.168
CSc2ccc(C(=O)N(C(C)=O)c1ccccc1OC)cc2,-8.08,3.74
CN(C)S(=O)(=O)c3ccc(NC2Cc1ccccc1C2)cc3Cl,-10.35,4.403
NC(=O)c3cccc(OCC(=O)c2ccc1ccccc1c2)c3,-9.9,4.189
C4CC(Oc2ccc(NS(=O)(=O)c1cncnc1)cc2)c3ccccc34,-10.68,5.34
C(C)Cc3cccc(CC2CCC(c1cccc(Cl)c1)CC2)c3,-10.33,3.97
Nc3ccc(C(=O)N2CCC(=O)c1cccc(Cl)c12)cc3,-8.47,3.318
NC(=S)c4ccc(N3CCC(c2nc(-c1cccnc1)cs2)C3)nc4,-9.61,4.551
CC(O)CN(C(=O)c2ccc(-c1ccncc1)nn2)C(C)C,-8.59,4.452
CNC(=S)N(c1ccccc1Cl)c2ccccc2SC,-5.91,3.986
Cc3cc(N2CCN(C(=O)c1ccccc1)CC2)ncc3c4ccc(N)cc4,-11.69,4.606
CC(=O)Nc3cccc(S2CCC(n1ccnc1)S2)c3,-7.71,3.869
N=Cc3ccc(SCC(=O)Nc1ccc2c(c1)CCS2)cc3,-8.67,4.204
C(C)C4Nc3cc(NC(=O)c2ccc(-c1ccnnc1)cc2)ccc3S4,-10.57,4.552
Cc4cccc(NC(=O)c3ccc(N2CCc1ccccc1S2)cc3)c4,-11.07,4.177
NS(=O)(=O)NCCc1ccccc1NSc2c3cccc23,-8.1,5.374
NS(=O)(=O)c3ccc(N2CCc1ccccc1C2=O)cc3,-9.6,3.535
CC(=O)c3ccc(N2CCN(c1cccc(Br)c1)CC2=O)cc3,-9.49,3.759
NC(=O)c2ccc(Nc1ccc(Br)cc1Br)cc2,-8.74,3.007
N(=O)c3ccc(OC2CC(=O)c1ccc(I)cc12)c(Cl)c3,-7.99,3.479
CNc4ccc(NC3(c1ccc(S(C)(=O)=O)cc1)Cc2ccccc2N3)cc4,-8.74,6.119
NC(=S)N3CC(c2cc(Cc1ccccc1)ccc2)CS3,-9.75,3.931
N#CCc3ccc(SCC(=O)c1ncnc2ccccc12)cc3F,-9.09,5.058
Cc2ccc(C(=O)N(O)Nc1ccc(Cl)cn1)cc2Cl,-9.18,3.869
CC(=O)c4ccc(N3CC(Cc2ccc1ccccc1c2)C3)cc4,-10.67,3.699
CC(C)c2ccc(NC(=O)CCNc1cccc(Cl)n1)cc2,-9.29,4.515
CC(C)c4ccc(N3CCN(c2ccc1ccccc1c2)CC3)cc4,-10.94,3.478
CC(N)c4ccc(N3NC(=O)C(c1ccccn1)c2ccccc23)cc4,-9.76,4.911
Cc1Cccc(F)(F)c1NC3CNN(c2ccccn2)CC3,-9.59,3.997
CCCC(C)c2ccc(N=NS(=O)(=O)c1ccc(Cl)cc1)cc2,-9.03,4.534
Cc2cc(C(=O)OCCCc1ccc(C(=O)O)nn1)ccc2Cl,-8.7,5.334
C3NC(=S)N(c2ccc(c1ccc(O)cc1O)cc2)C3=O,-9.94,3.496
CCCc2ccc(OCc1ccccc1I)cc2,-8.65,3.103
NC(=O)c3ccc(OCC(=O)c2ccc(-c1ccccc1)cc2Br)cc3,-10.72,5.42
CS(=O)(=O)Nc2ccc(NCc1ccccc1Br)cc2,-8.96,3.876
CC(C)c2ccc(NC(C(=O)NO)c1cccc(F)c1)cc2,-9.89,4.584
CN(C)S(=O)Nc2ccc(NCCc1cccc(Cl)c1N)cc2,-8.37,5.401
NCCc3ccc(NC(=O)N2CCN(c1ccccn1)CC2)cc3,-9.48,4.508
CCCN(c1ccc(Br)cc1)C(=O)NNc2ccccc2,-9.03,4.278
O=Cc3ccc(c1ccc(Br)cc1)c2ccccc23,-8.88,2.689
CC(=O)NC=Sc2cc(S(=O)(=O)Nc1ccccc1)ccc2Br,-8.97,4.889
NC(=S)Nc2ccc(NC(=O)COc1ccccc1O)cc2,-9.35,4.711
CC(C)c2cccc(NC(=S)Nc1ccccc1C(F)(F)F)c2,-9.09,4.993
Cc2cc(C)cc(NC(=O)Oc1ccc(Br)cc1)c2,-8.76,3.349
CC(C)c2ccc(C(=O)NC(C)c1ccccc1CCCC)cc2,-9.28,4.9
Cc3ccc2c(NS(=O)(=O)c1ccccc1)nnc2s3,-8.66,3.329
NS(=O)(=O)c2ccc(CCc1ccccc1CCC=O)cc2,-9.17,5.002
CC(=O)c3ccc(-c2cc(-c1ccc(F)cn1)ncc2N)cn3,-9.89,4.03
O=CNC(CC(=O)c1ccc(Cl)cc1Cl)c2ccc(Cl)cc2,-9.11,4.474
C(c1ccc(Br)cc1C)c2cc(Br)ccc2,-8.89,2.172
CC(=O)Nc3ccc(C2N(c1cccc(C)c1)CCC2=O)cc3,-8.64,4.062
NCCNc3ccc(CC(=O)c2ccc(N1CCCC1)cc2)cc3,-9.35,5.402
CCc3cccc(NC(=O)CN(c1cccc(F)c1)c2ccccn2)c3,-9.53,6.243
CC(=O)Nc2ccc(NC=C(c1ccccc1)S(=O)=O)cc2,-9.82,4.224
C(C)Cc2ccc(NS(=O)(=O)c1ccccc1)cc2Cl,-9.36,3.837
Cc3ccc(C(C)SC2(C)CCN(c1ccc(Br)cc1)C2)cn3,-8.61,4.428
CC(C)c3cccc(NCC(=O)Nc1cccn1Cc2ccccc2)c3,-9.81,6.147
NCCC4Cc3ccc(Cc2ccc(-c1ccccc1Cl)cc2)cc3C4=O,-11.35,5.067
NC(=N)c2ccc(NCS(=O)(=O)c1cccc(Br)c1)cc2,-8.56,4.345
Cc2c(NC(N)=S)nc(-c1ccccc1Cl)cc2Cl,-8.45,3.812
O=C(O)c2cc(NC(=O)c1ccc(Cl)cc1)ccc2Cl,-9.02,3.484
N3C(=S)cc(c2cNC(c1ccc(Br)cn1)C2)cc3,-8.59,3.372
CS(=O)c2cccc(NC(=O)CCc1ccccc1Cl)c2,-9.18,4.164
CCCc2ccc(CCC(O)c1ccccc1S=O)cc2,-9.22,4.751
CC(O)c3ccc(C2CCN(C(=O)c1cccnc1)CC2)nc3,-8.74,4.046
N(C(=S)Nc2ccc(-c1ccc(F)cc1)cc2)Cc3ccccc3F,-10.38,4.825
CC(C)C(NS(=O)(=O)c1ccc(Cl)cc1)c2ccccc2Cl,-8.56,4.56
OCCc4ccc(N3CCCC(c2ccc1ccccc1c2)C3)cc4,-10.25,4.6
CS(=O)(=O)Nc3ccc(NC(=O)c1ccccc1Oc2ccccc2)cc3,-9.33,5.749
CC(O)C(SS(=O)(=O)c1ccccc1)c2ccccc2F,-8.96,4.322
O=C(Nc1ccc(I)cc1)c2ccc(I)cc2,-8.29,2.664
CC(C)Cc3nsc(N2CCN(S(=O)(=O)c1ccccc1)C2)n3,-8.9,4.035
NC(=O)c3ccc(-c2cc(S1CCCC1=O)ccn2)cc3,-9.63,3.854
NCCSC(=O)c2ccc(CCc1cccc(Br)c1)cc2,-8.66,4.674
Nc3cc(C)nc(Oc2ccc(CCC(=O)c1cccc(O)c1)cc2)c3,-10.73,6.145
CCCN(c1ccccn1)Nc2nc(Cl)c(Cl)cc2Cl,-7.8,3.913
O=Cc4ccc(OC3CS(c1cccc2ccccc12)C3)cc4,-9.23,3.95
O=c2[nH]c1ccccc1n2CCC4CN(c3ccc(Cl)cc3)CCC4,-10.73,4.88
Cc3ccc(C(=O)C2CC(C(=O)O)c1ccc(I)cc12)cc3,-9.01,4.216
N#Cc2ccc(OC(C(=O)C(F)(F)F)c1ccccc1)cc2,-8.49,4.352
CCCOc3cccc(C(=O)N2CCC(c1ccccc1)C2)c3,-9.91,4.002
CC(=O)c3ccc(NCC(=O)Nc2ccc(-c1ccccc1)cc2)cc3,-10.87,4.837
CC(=O)c3ccc(N2CCC(Sc1ccccc1C)C2)cc3,-8.84,3.618
O=COc2ccc(NCCC(=O)c1cccc(Cl)c1)cc2,-8.62,4.869
