smiles,score,time
O=C1CCCC1CCC(O)COc1cccc(I)c1,-8.44,5.596
C=Cc1ccccc1CNC1CC(c2ccc(Cl)cc2)CC1,-9.7,6.966
Nc1ccc(C(=O)N2CCCC2c2ccc(CCC(=O)c3ccc4[nH]ncc4c3)cc2)cc1C,-12.26,11.299
CNc1ccc(-c2ccc(NC(=O)c3cccc4ccccc3O4)cc2)cc1,-11.54,6.264
O=c1c(Cc2ccccc2)cc(-c2ccccc2)c1CCCCCCCC,-8.84,9.746
Oc1ncc(CCCc2cccc(O)c2)nc1-c1cccc(O)c1,-10.34,5.701
CCc1ccc(CN(C)c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2C)cc1,-9.99,8.391
CCc1cc(N)cc(N=C(S)NN2CCOCC2)c1C#N,-6.68,6.456
CC(C)NC(=O)NCCCC(=O)Nc1nnc(C(F)(F)F)s1,-8.45,6.539
CNc1ccc(-c2nc(Nc3ccccc3Nc3ccc4c(c3)OCO4)n[nH]2)cc1,-9.98,7.801
CCNc1ccc(I)cc1NC(=O)Nc1ccc(-c2ccc(I)cc2)cc1O,-9.87,8.713
Oc1ncccc1C(=O)N1c2ccccc2Oc2ccc(F)cc21,-8.54,4.799
COc1ccc(OC)c(N=NNC(S)c2cccc3ccccc23)c1,-8.71,7.552
NCC(=O)NCCS(=O)(=O)c1cccc(-c2cc(Cl)cc(Cl)c2)c1,-9.16,6.823
CCc1ccc(CNC(=O)C2CC(=O)c3ccc(Cl)cc32)cc1,-9.49,5.591
COc1ccc(CN2C(=O)c3ccc(CN(C)S(=O)c4ccc5c(c4)CCO5)cc3C2=O)cc1,-10.38,11.235
Cc1cc2nc(NNCc3cccc(N)c3)cc(N3CCN(C)CC3)cc2c1,-8.89,8.878
CC(CCc1cccc(O)c1)CCc1n[nH]c(-c2ccc3c(c2)OCO3)n1,-10.43,8.091
Nc1ccc(F)cc1C(=O)C1CSCN(C(=O)C(C)c2ccco2)S1,-8.58,6.317
CCN(CC)CC(=O)c1ccc(-c2c(F)cccc2F)c(C(F)(F)F)c1,-8.8,8.283
COc1ccc(-c2nnc3n2C(=O)c2ccccc2CC3=O)cc1,-9.24,3.954
OC(CC(=O)N(C)Cc1ccc2c(c1)CCC2)C1CCc2c(nnn2-c2cccs2)C1,-11.38,10.503
O=C(CC(OO)c1cc(F)cc(F)c1F)c1ccccc1-n1nccn1,-8.68,9.07
CC(CCc1ccc2ccccc2c1)C(O)c1ccc(O)cc1,-10.62,6.502
Cc1nn(Cc2cccc(C)c2)cc1C=NNC(S)NNc1ccc(C)cc1,-9.79,10.815
CCC(C)C1CCc2ccccc2C1S(=O)(=O)c1ccc(-c2c[nH]c3ccccc23)cc1,-9.83,9.608
NC(CC(=O)OCCCc1ccc(Br)cc1)CCC(=O)c1ccc2c(c1)OCCO2,-9.26,14.332
COc1cc(-c2nnc(S(=O)(=O)c3ccc(C)cc3)o2)cc(OC)c1Br,-9.35,7.445
COC(=O)c1ccc2c(c1)C(=O)C(=CC=Cc1coc3ccccc31)CC2=O,-10.24,7.293
Cc1nc2ccccc2n1C1CCN(CC(=O)NCc2ccccc2F)CC1,-10.61,8.204
COc1ccc(C2CC(=O)c3ccccc3C2CC(=O)c2ccc3c(c2)CCO3)cc1,-10.63,8.754
CSc1ccc(-c2cc(S(=O)N(C)c3c(F)cccc3F)ccn2)cc1,-9.11,7.191
CCN(CC)c1ccc(NC(=O)c2cccc(CN3CCC3C(=O)O)c2)cc1,-9.28,8.979
Cc1cc(C(=O)c2ccc(S(=O)(=O)c3cccc(O)c3)[nH]cc2)cc(C)c1O,-11.1,6.938
N=CNN=c1cccc(-c2cccc(-c3cccc(Cl)c3Cl)c2)cc1C(=O)O,-9.98,7.769
O=C(O)C(CC(=O)Cc1c(Cl)cccc1F)CC(=O)C(F)(F)F,-8.94,7.512
CC(C)CCc1ccc(Nc2ccc(OC)c(Cl)c2)c(Cl)c1,-8.95,6.238
CSC1nnc(-c2ccc(OC)c(OC)c2)cc(CCCCCC)n1,-7.98,8.357
O=C(CCCc1ccc(O)c(O)c1)C1CCCC1CCc1ccc2c(c1)CCO2,-10.59,10.831
CNCC1CCN(c2ccc(S(=O)(=O)c3ccc4c(c3)CCC4)cc2)CC1,-10.58,8.311
Oc1ccc2sc(N3CCCN(S(=O)(=O)c4ccc(F)cc4Cl)CC3)cc2c1,-11.54,7.909
CC(C)NNc1ccc2cc(Br)ccc2c1C(=S)NNCNNN,-7.43,8.555
Cc1ccc(NC(=O)c2cc(-c3c(F)cccc3F)ccc2NN)cc1,-11.29,6.378
CCOc1ccc(N2CCC(C(=O)Cc3cc(Cl)ccc3OC)CC2)c(OC)c1,-9.12,6.792
CSc1ccc(S(=O)(=O)N2CCC(c3nnc(CN4CCc5ccccc5C4)s3)CC2)cc1,-9.84,7.314
CC(C)CS(=O)(=O)CCCCc1ccc(-c2ccc(O)cc2)cc1C(=O)O,-10.42,6.814
Cc1cc(C)cc(-c2cc(CN(CNO)c3ccc(O)cc3O)ccc2)c1,-10.55,6.337
CC1(C)CC(NNC(=O)Nc2nc3ccc(F)c(F)c32)CC(C)C1,-10.13,3.791
