smiles,score,time
CC(=O)c3ccc(NCc1cccc2ncncc12)cc3,-8.87,3.806
CCCc2cccc(Sc1cccs1)c2,-7.43,2.363
CN(C)c1ccnc(N)c1Nc2cccc(Br)c2,-7.47,3.303
Cc1ccccc1-c2ccccc2-c3ccc(O)cc3,-7.99,3.091
NC(=O)c2cnc(Nc1ccccc1)cc2F,-9.01,2.959
Nc3cn2cnc(-c1cccnn1)nc2n3,-8.12,2.389
CC3(C)cc(c2C(=C)N(CCCCC)cc1ccccc12)oo3,-7.59,3.867
CN(C)c1ccccc1,-5.72,1.501
CN(C)c3ccc(C2CC(=O)c1ccccc1S2)cc3,-9.4,2.994
CCCN(S(=O)(=O)c1ccccc1)c2ccccc2O,-8.23,4.053
Nc4ccc3[nH]c(C2C(O)NN(c1ccc(Br)cc1)C2=O)nc3c4,-10.03,4.527
CC(S)C3ccc(C2C(c1ccccn1)CC2)cc3=O,-8.41,3.549
CC(=O)c3ccc(NCC(=O)Nc2ccc(-c1ccccc1)cc2)cc3,-10.92,5.126
C1ccc(=O)cc1CCC,-6.2,1.643
O=C(O)c3cccc(N2C(c1ccccc1Cl)NCC2=O)c3,-8.64,4.197
CS(=O)Nc3ccc(NS(=O)(=O)c2csc(Nc1ccncc1)n2)cc3Cl,-8.75,6.092
Cc3ccc(N(C)c2ccc1ccccc1c2)cc3,-10.01,2.755
CNc2ncc(C(=O)Nc1ncccn1)cc2F,-8.42,2.706
ONCc2c(N)nc(-c1ccccc1)c(O)c2O,-9.7,3.283
NCc2nnn(-c1ccccc1)n2,-7.27,2.389
Cc2c(NC(N)=S)nc(-c1ccccc1Cl)cc2Cl,-8.6,3.664
NCNCCc1ccccc1F,-6.77,2.553
N#Cc2ccc(C(=O)Nc1cccc(F)c1)cn2,-8.9,3.081
Nc2ccc(Nc1cccc(Br)c1)cc2,-8.13,2.344
C3Ncc(c2cCN(C(NC)c1cccnc1)C2)cc3,-8.62,3.595
CCNN(C(=O)c1ccccc1Cl)c2ccccc2Cl,-8.28,3.872
CS(=O)c2ccc(NS(=O)(=O)Nc1ccccc1)cc2,-9.04,3.919
Nc2ncc(Oc1ccccc1)n2Br,-7.73,2.614
NCCc3ccc(CN(S(=O)(=O)c1ccccc1)c2ccccc2F)cc3,-9.12,7.124
N#Cc2cnc(Nc1nncs1)c(Cl)c2Cl,-7.08,2.535
Nc2ccc(C(=O)Nc1ccc(Cl)cc1)c(Cl)c2,-9.43,2.754
NS(c1ccc(O)cc1)c2ccccc2,-8.11,2.404
Cc2cc(C=Cc1cccc(I)c1)ccc2,-8.69,2.061
CC(Nc1cccc(N)c1N)c2ccccc2,-8.94,2.92
OC(Cc1ccc(Br)cc1)c2ccccc2O,-8.98,2.911
O=COCc2ccc(SS(=O)(=O)c1ccc(F)cc1)cc2,-9.02,3.986
NC(=S)c3ccc(NC2=Cc1ccc(Br)cc1S2)cc3,-9.08,3.122
N#CCc2ccc(SSc1cccc(F)c1)cc2,-8.13,3.288
CC(C)CN(C(=O)c1ccc(SO)cc1)c2ccccc2C,-7.85,4.82
CCc2(Nc1ccccc1)ccccc2=O,-8.17,2.874
CSc2ccc(NC(=O)c1ccccc1C)cc2,-9.04,3.012
N#CCNC(c1ccco1)Cc2ccccc2CC,-7.13,4.506
CCc2ccc(Sc1ccc(SC)cc1)cc2,-8.06,2.801
Nc2cccc(N=Cc1cccc(Br)c1)c2,-7.9,2.798
Cc2ccc(C=CCc1ccccc1C(N)=O)cc2,-9.59,3.461
ONCN(c1ccccc1Br)n2cccc2,-6.94,3.07
N=Cc2ccc(OCc1ccccc1)cc2,-8.29,2.848
CN(C)c3ccc(OC2CS(=O)(=O)c1ccccc1N2)cc3F,-8.51,3.997
Nc2ccc(NS(=O)(=O)c1ccccc1)cc2,-8.95,3.062
Nc2ccc(Nc1ccc(I)cc1)c(I)c2,-7.36,2.394
CN2C(=O)c1ccccc1c2=O,-7.25,1.593
NCCCc3ccc(OCS(=O)(=O)c1ccccc1-c2ccccn2)cc3,-9.31,7.202
O=CC(Sc1ccco1)c2ccc(Cl)cc2,-7.7,2.841
N#CCCc2ccc(C(=N)Nc1ccccc1)c(C(F)(F)F)c2,-9.67,4.966
NCCSc3ccc(CNc1cccc2ccccc12)cc3,-9.2,4.233
C3NC(=S)N(c2ccc(c1ccc(O)cc1O)cc2)C3=O,-9.9,3.68
O=CNCC(O)c1ccccc1O,-7.05,2.55
Cc2ccc(Nc1cc(N)cc(N)c1)cc2,-8.44,2.502
CC(C)CSc2nc(C(C)NNc1ccccn1)nc2=O,-7.87,5.105
NCC3NCc2(cc(-c1ccccc1)ccc2=O)S3,-8.16,3.137
NCc3ccc(CC2Cc1ccccc1CC2)cc3,-9.91,2.75
NC(=O)Cc2cccc(NC(=O)CCc1ccccn1)c2,-9.26,4.549
N#Cc4cccc(N3CCN(c2cc1ccccc1[nH]2)CC3)c4,-9.29,3.783
NC(=O)Sc2ccc(-c1ccc[nH]1)cc2,-7.55,2.684
NCC3CCc2ccc(-n1ccnc1)cc2C3=O,-8.4,3.021
CCCc3ccc(CSc1cccc2ccccc12)cc3,-9.37,3.573
CC(O)S(=O)(=O)c1ccc(F)cc1,-7.33,2.622
CN(C)c3cccc(C(=O)C2CC(c1ccccc1Cl)C2)n3,-9.74,4.001
NSc2cc(-c1cc(Cl)ccc1Cl)n[nH]2,-8.17,2.738
CC(C)Cc2cc(Nc1ccccc1)ccn2,-8.15,2.979
CC(C)C(NS(=O)(=O)c1ccc(Cl)cc1)c2ccccc2Cl,-8.67,4.699
N(=CCC)c2cc1ccccc1cc2,-8.15,2.323
CC(C)(Cc2ccc(NC(=O)c1cncnc1N)cc2)CCC,-9.3,4.662
CC(C)Cc2ccc(CCCc1ccccc1C(=O)N)cc2,-9.92,4.732
ClCCNc1ccccc1,-5.7,2.092
Nc2ccc(Nc1ccccn1)cc2,-7.62,2.36
Nc2ccc(NS(=O)(=O)c1ccc(O)cc1)cc2,-9.11,3.117
CC(O)c2ccc(NC(=O)c1cncnc1)cc2C,-9.0,3.362
NCC(O)Cc2ccc(NCc1ccccn1)cc2,-8.33,4.198
CC(=O)c3ccc(N2CCC(Sc1ccccc1C)C2)cc3,-9.54,3.73
CSc2ccc(Sc1nnc(Cl)nc1)c(Cl)c2,-6.9,2.853
CC(C)c2ccc(SCC(=O)c1cccnc1)nn2,-7.96,3.404
CC(O)Sc1ccccc1Sn2ccnc2,-6.17,3.402
NC(=S)Nc2ccc(Nc1ccccc1Cl)cc2,-8.46,3.316
NCCS(C)c1ccccc1,-6.33,2.196
CC(=O)Nc3cccc(Sc1cccc2ccncc12)c3,-9.17,3.724
O=Cc2cncc(Nc1cncs1)n2,-6.03,2.389
O=Cc2ccc(Nc1ccccc1Cl)cc2,-8.27,2.847
O=CNC3CCc2cc(Cc1ccccc1)ccc23,-9.89,3.076
CSCc2ccc(C(=O)OCc1ccccc1SC(C)=O)cc2,-8.09,5.374
Cc2ccc(Nc1ccc(N)nc1N)cc2,-8.38,2.614
NC(=O)c3ccc(-c2cc(S1CCCC1=O)ccn2)cc3,-9.28,3.887
NS(=O)(=O)c2ccc(Nc1ccccc1)cc2,-8.6,3.003
NS(=O)(=O)c2cc(Nc1ccncc1)ccc2N,-8.11,3.31
CCc2ccc(OCCNc1ccccn1)cc2,-8.15,3.773
CC(=O)CCN(c2ccc(-c1ccccc1)[nH]2)CC(=O)O,-8.09,4.821
C3CC(CCNC(=C)CCc1ccccc1)c2ccccc23,-9.56,4.664
C#Cc3ccc(CN(C)Cc2cc1ccccc1[nH]2)cc3,-9.05,3.905
NS(=O)(=O)c2ccc(CC(=O)Cc1ccc(Cl)cc1)cc2,-9.53,4.369
CC(c1cccc(F)c1)c2ccccc2F,-8.56,2.188
N#Cc2ccc(C=Cc1ccc(Cl)cc1)cc2,-9.04,3.231
Nc2ccc(NC(=O)c1ccccc1O)cc2,-9.37,2.812
NNS(=O)c1cc(Br)ccc1O,-6.51,2.47
