smiles,score,time
CSc1cc(SS(=O)(=O)c2cc(C)c(C)cc2)ccc1,-8.24,4.475
COc1ccc(S(=O)(=O)N2cccc(C(=O)NN3ccc4ccc(C)cc4[nH]3)cc2)cc1,-11.65,10.203
O=C(c1cccc2ccccc12)N1CCCC(CSc2ccccc2)C1,-10.81,6.01
COc1ccc(CN(C)C(=O)C2cccc(S(=O)(=O)N3CCN(C(C)c4ccco4)CC3)cc2)cc1,-10.38,14.374
COCCN1CCN(Cc2cc(Br)cc(O)c2)CNN1,-7.73,5.93
CN(C)C1cccc(CCCC(=O)CCc2ccc3c(c2)CCCC3)cc1,-9.94,8.317
CSc1ccc(-c2cc(S(=O)N(C)c3c(F)cccc3F)ccn2)cc1,-9.46,7.563
Cc1cc(O)cc(OCC(=O)OCC(=O)c2ccc(Cl)cc2)c1,-8.99,6.432
Cc1cc(C(=O)c2ccc(S(=O)(=O)c3cccc(O)c3)[nH]cc2)cc(C)c1O,-11.14,8.145
OC(CC(=O)N(C)Cc1ccc2c(c1)CCC2)C1CCc2c(nnn2-c2cccs2)C1,-11.43,9.866
Cc1ccc(CC2CCSS(=O)(=O)c3ccc(Br)cc32)cc1,-7.85,4.262
COc1cccc(C2CCN(C(=O)COc3ccccc3F)CC2)c1,-9.61,5.941
NS(=O)(=O)CCCNC(=O)c1cc(C)cc(C(F)(F)F)c1,-8.39,5.856
Oc1ncc(CCCc2cccc(O)c2)nc1-c1cccc(O)c1,-10.35,6.908
Cc1ccc(C2=CC(=O)C2S(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1,-9.45,5.001
CCc1ccccc1C1CC(c2ccccc2C#N)CC(C)CC1,-8.73,5.145
CCc1cccc(C2CC2C(=O)Nc2ccc(-n3cccn3)cc2)c1,-9.97,7.048
CCc1cccc(C=CC(=O)Cc2ccc(Br)cc2)c1,-9.42,5.161
CC(CCc1cccc(O)c1)CCc1n[nH]c(-c2ccc3c(c2)OCO3)n1,-10.43,8.422
CC(=O)c1cccc(C(=O)NC2CCCC2Cc2ccc(F)c(Cl)c2)c1,-10.18,7.95
CSc1ccc(C(=O)Nc2ccc(C)c(SC)c2S)cc1,-7.79,5.523
CCc1ccccc1C(=O)Nc1ccc(Cl)cc1C(=O)O,-10.11,5.798
O=C(CCNN1CN(C(=O)c2cccn2Sc2ccccc2Cl)c2ccccc2)cC1,-8.78,11.138
Cc1ccc(C2CCCC(CCc3ccc(Cl)cc3)C2)cc1,-10.16,4.064
Cc1ccc(C(=O)NC2CN(S(=O)(=O)c3coc4ccc(Cl)cc34)CC2)c(Cl)c1,-11.2,7.38
CC(CCc1ccc(O)c(O)c1)S(=O)(=O)c1ccc2nocnc12,-9.44,6.487
CSc1ccc(-c2cc(Cl)ccc2O)cc1CC(=O)NS(=O)=O,-9.85,6.82
CC(C)CC1CCC(c2ccc(S(=O)(=O)c3ccc4c(c3)CCCC4)cc2)CC1,-11.63,6.48
CCOC(=O)c1ccc(-c2ccc(Cl)cc2)cc1NC(=O)C1Ccc(Cl)cc1,-9.01,7.943
CCc1ccc(CNC(=O)C2CC(=O)c3ccc(Cl)cc32)cc1,-9.66,5.104
CC(C)CC(=O)Nc1ccnc(NS(=O)(=O)c2ccc(C)cc2)c1,-9.79,7.039
Cc1ccc(C2CN(C(=O)c3ccccc3OCCc3ccc(C)cc3)CC2)c(C)c1,-11.27,9.394
O=c1[nH]c(F)cnc1NNC(=S)Nc1ccc(F)c(F)c1,-8.98,6.086
CC(=O)Nc1ncc(NC(=O)CCCc2cc(Cl)cc(Cl)c2)nc1Cl,-9.22,7.218
COCc1cccc(-c2cccc(O)c2)c1-c1cccc(O)c1,-7.11,6.305
Cc1ccc(-c2cc(-c3cc(Cl)cc(Cl)c3)oc2N)cc1N,-10.0,4.788
C=Cc1ccccc1CNC1CC(c2ccc(Cl)cc2)CC1,-9.71,6.38
CC(C)CCOCc1coc(-c2cccc(Br)c2)n1,-7.9,5.284
O=C(COc1ccc(-c2ccco2)cc1)N1CCc2ccccc21,-9.63,5.184
COc1ccc(S(=O)(=O)N2CCN3CCC2(C)C3)cc1F,-7.79,5.102
CCc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(O)ccc3O)CC2)cc1,-9.15,6.809
COc1nc2cc(CCCN3CCC(c4ccccc4)CC3)ccc2[nH]1,-10.37,6.528
COc1ccc2ccc(CNC(=O)c3ccc(S(=O)(=O)c4ccco4)cc3)cc2c1,-11.47,7.837
CCc1ccc(N2CCN(C(=O)C3cccc(CC(=O)c4cc5c(C)ccc5c4)cc3)CC2)cc1,-11.59,10.447
CN(C)Cc1ccc(NC(=O)C2(C(=O)NCc3cc(F)cc(F)c3)CC2=O)cc1,-9.81,9.438
O=c1sc2c(s1-c1ccccc1OC(F)(F)F)Oc2,-7.17,3.906
CC(C)NC(=O)N=c1nnc(-c2c(F)cccc2Cl)c1N,-8.59,4.739
CCc1ccccc1Nc1ccc(-c2ccc3c(c2)OCCC3)o1,-10.33,4.982
Oc1ccc2sc(N3CCCN(S(=O)(=O)c4ccc(F)cc4Cl)CC3)cc2c1,-10.06,6.581
NCc1cc(-c2cccc(OO)c2)ccc1-c1ccc(O)cc1,-10.32,5.067
Cc1ccc(C(=O)NN(C)SS(=O)(=O)c2cccs2)s1,-7.84,5.131
Cc1cccc(CCC(=O)Nc2ccc(-c3cnc(O)nc3)cc2)c1,-10.76,7.309
Cc1ccc(C(S)S(=O)N2CCN(Cc3ccc4c(c3)CCC4)CC2)cc1,-10.79,7.615
Oc1cc(Nc2cc3c(s2)CC(c2cc(F)cc(O)c2)CC3)ccn1,-10.85,5.95
N#Cc1cccc(-c2cc(-c3cc(Cl)cc(Cl)n3)ncn2)c1,-8.74,4.719
Oc1ccc(OCC(=O)CCc2ccc(-c3ccc(Cl)cc3)cn2)c(Cl)c1,-10.38,7.812
CSc1ccc(C2CC(=O)CC(c3ccc4c(c3)OCCC4)C2)cc1,-10.49,5.953
CSCCC1CCCN1S(=O)(=O)c1cccc2ccccc12,-8.16,5.474
CS(=O)(=O)c1ccccc1CCC(=O)OCc1ccc2c(c1)OCC2=O,-9.14,8.056
NC(=O)N1CCCCN1SS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,-10.77,7.306
CCc1ccc(C(=O)N2CCC(Cc3c[nH]c4ccccc34)c3ccccc23)nn1,-10.11,7.344
CC(=O)c1cccc(OC2CCCN(c3ccc(C)cc3)C2)c1,-9.55,5.607
CCCc1ccc(N2CCN(c3nc4ccccc4c(=C)c3=S)CC2)c(OC)c1,-9.2,6.333
CC(=NNC1cccc(Br)cc1)C(=O)CCc1cccs1,-8.59,5.825
CCc1cc(Nc2cc(C(C)(C)C)ccc2F)css1,-8.07,5.494
CCc1cc(C)nc(C=Cc2cccc(C(=O)NCc3ccccc3)c2)n1,-10.33,7.224
CCc1ccc(-c2coc(NS(=O)(=O)c3ccc(CC(C)=O)cc3)c2)cc1,-10.31,8.221
CCc1ccc(C2CCC(Cc3ccc4c(c3)OCO4)CC2)cc1,-11.19,4.925
CC(CCc1cccc(Br)c1)c1cccc(O)c1,-9.49,4.28
O=C(O)C(CC(=O)Cc1c(Cl)cccc1F)CC(=O)C(F)(F)F,-8.91,7.732
O=C(CCCc1ccc(O)c(O)c1)C1CCCC1CCc1ccc2c(c1)CCO2,-10.26,10.111
Cc1ccccc1C1CC(c2ccccc2)CC1c1ccccc1,-10.23,4.016
OC(Cc1cccc(Br)c1)C1CCCC1Cc1ccccc1,-10.02,6.9
CNc1occc1CCc1ccc(Cl)cc1-c1ccccc1,-8.21,5.92
Cc1ccc(C2CCC(Cc3c(C)[nH]c4ccccc34)CC2)cc1,-11.09,4.964
CN(C)CC(=O)NN=Cc1cc(-c2cc(C)cc(C)c2)ccc1CC(N)=O,-8.4,8.484
O=C(NC1CCN(c2cccc3ccccc23)CC1)c1ccccc1F,-10.2,5.807
CCc1ccc(S(=O)(=O)Nc2ncc(-c3ccc4c(c3)OCO4)cc2)cc1OC,-10.61,8.159
CCSc1nnc(C2CC(C(F)(F)F)sC2CC)s1,-6.94,4.869
Oc1ccc(CCC(=O)C(NC(=O)c2cccc(O)c2)c2ccco2)cc1C,-9.86,9.927
CNc1cc(NC(=S)N2CCCCC2)cc(C(F)(F)F)c1,-7.44,6.444
O=C(CCCc1cccc(O)c1)N1CCCC(Cc2ccccc2)C1,-10.38,6.794
OC(CCC1ccc2ccccc12)CCCC(=O)c1ccco1,-9.59,6.918
NCC(=O)Cc1cc(F)ccc1NC(=O)CN(c1ccccc1)c1ccccc1,-8.76,11.323
CCC(C)NC(=c1cccc1-c1cccc(F)c1)C(F)(F)F,-7.75,5.978
Cc1ccc(N=C(N)Nc2cc3c(o2)CC(c2ccccc2F)CC3)cc1,-12.55,6.783
O=C(CCC1CCN(S(=O)(=O)c2cc(Cl)cc(Cl)c2)CC1)c1ccccn1,-9.8,7.345
CSc1ccc(N2CCN(C(=O)CSc3nc4c(C)coc4s3)CC2)cc1,-9.14,6.868
COc1ccc(NC(=O)Nc2cc(-c3ccccc3C(F)(F)F)ccc2Cl)cn1,-10.6,8.639
COc1cc(C(=O)NC2c3ccsc3C(c3ccccc3Cl)s2)ccc1Cl,-9.14,6.956
OC(Cc1cccc(Cl)c1)CCCCCCc1ccc2c(c1)OCO2,-9.5,9.208
CC(C)Nc1nnc(NC(=O)CC2NC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)s1,-10.2,7.058
CN(C(=O)CCC1C(=O)OC1=O)c1coc2c(F)ccc(F)c2c1=O,-9.93,5.266
Clc1cc(C2CCc3ncccc3C2)cc2scnc12,-9.7,3.673
CCc1ccc(Cc2ccc(O)cc2-c2ccc3c(c2)CCO3)cc1,-9.42,5.922
COc1ccc2[nH]c(=O)c(CCCOc3ccc4c(c3)CCO4)c(O)c2c1,-9.66,7.661
Brc1ccc(CN2CC2c2ccc3cccc32)o1,-8.74,4.443
O=C(C=Cc1ccc(O)c(Cl)c1)Nc1cccc(-c2ccccc2)c1,-10.98,5.791
CNc1ccc(C=CCCCCCc2ccc(F)cc2F)cc1,-9.24,6.182
CCC1CC(CS(=O)c2cc(F)cc(F)c2)CCS1,-8.51,4.428
CC(=O)N1CCC(CCc2cc(Br)ccc2C)CC1,-8.8,3.846
CCSc1ccc(CCC(=O)Cc2ccc(C)cc2)cc1OC,-8.99,6.468
CN(CC(=O)Nc1noc2ccccc12)C1CCN(Cc2ccccc2Cl)C1,-10.42,8.669
O=C1OC(COc2ccc(Cl)cc2)CC1CC(=O)Cc1ccc(Cl)cc1,-9.94,6.978
Cc1ccc(S(=O)(=O)N2CCN(C(=O)NC3CCCc4ccccc43)CC2)c(C)c1,-10.28,7.053
COc1cc(-c2ccc(NS(=O)(=O)c3ccc(C)c(C)c3)cc2)ccc1O,-10.98,7.012
CNc1ccc(C(=O)N2CCCN(Sc3ccc4c(c3)OCO4)C2)cc1,-9.47,6.9
CSc1ccc(NC(=O)c2cc(Cl)cc(Cl)c2Cl)cc1,-8.25,3.892
CSc1ncc(NCc2ccc3c(c2)OCO3)c(-c2ccccc2)n1,-8.85,7.315
