smiles,score,time
CCc1cc(NC(=O)c2ccc(S(=O)(=O)Nc3ccc4c(c3)CCC4)cc2)ccc1,-10.06,9.495
CC(=O)Nn1c(NC(=O)C2CCCCO2)c2ccccc2n1,-8.46,3.91
CNC(OO)c1ccc(CC2CCS2S(=O)(=O)c3ccc(O)cc3)cc1,-9.48,7.56
COc1ccc(OCC(=O)Oc2ccc3c(c2)OCO3)cc1,-8.68,4.057
Oc1ccc(O)c(CCC(S)CNC(c2ccccc2)c2ccc3c(c2)OCO3)c1,-9.64,11.19
Cc1ccc(C2CCC(Cc3c(C)[nH]c4ccccc34)CC2)cc1,-9.8,4.562
O=C(O)C(CC(=O)Cc1c(Cl)cccc1F)CC(=O)C(F)(F)F,-9.11,7.859
COc1ccc(NC(=O)c2ccc(OC)cc2CO)c(C)c1,-8.03,4.169
CCc1ccc(C=NNC(=O)c2ccc(CN3C(=O)CCC3C(C)=O)cc2C)cc1,-8.68,8.236
Cc1ccc(C(=O)NN(C)SS(=O)(=O)c2cccs2)s1,-7.6,4.436
CC(C)Cc1ccc(N2CC(S(=O)(=O)Nc3ccc(Cl)cc3)C2)cc1,-9.01,7.691
CN1c2ccsc2C(=O)N(C2CCC(c3nc4ccccc4C3)CC2)c2ccccc21,-11.1,6.012
COc1cc(Sc2ccc3c(c2)OCO3)ccc1Br,-8.34,2.83
Nc1ccc(Sc2ccncc2Cc2ccccc2)cc1NNCCCN(C)CCC,-8.5,15.579
COc1ccc(S(=O)(=O)N2CCN3CCC2(C)C3)cc1F,-8.04,4.144
NC(=Cc1ccccc1F)C(=S)NC1CCOC1c1ccccc1,-8.85,6.26
O=C(CCCc1cccc(Cl)c1)c1cccc(Cc2ccccc2)c1,-9.35,5.832
Oc1ncccc1C(=O)N1c2ccccc2Oc2ccc(F)cc21,-9.39,4.443
CC(C)c1nc2ccccc2n1CC1CC(C(=O)c2ccc(C)c(C)c2)CC1,-9.76,6.503
CC(CCc1cccc(O)c1)CCc1n[nH]c(-c2ccc3c(c2)OCO3)n1,-9.78,8.358
O=C(C=CC(=O)c1cccc(Cl)c1)OC(=O)c1cccc(-c2cccnc2)c1,-10.31,7.995
CSc1ccccc1N1CCC(C(=O)c2ccc3c(c2)OCO3)CC1,-9.19,4.563
COc1ccc(C2CCc3c([nH]cc3-c3cc(C)cc(C)c3)C2)cc1,-9.19,6.263
CCC(Oc1ccc(Br)cc1)CCC(=O)CNC1CC(c2ccc3cccc3cc2)O1,-9.06,13.257
CC(C)(C(=O)Nc1cc(NC(=O)Nc2ccc(F)c(F)c2)ccc1Cl),-9.87,5.309
CCc1ccc(CNC(=O)C2CC(=O)c3ccc(Cl)cc32)cc1,-9.9,4.305
Cc1ccc(C2CCN(C3Ccc4c(c3)OCCO4)CC2)cc1,-9.75,4.459
NC(=S)NN=Cc1nc(-c2ccc(O)cc2)c2cc(C)ccc2c(=O)n1,-10.2,5.502
CC(C)(C)NC(=O)CNc1ccc2ccc(F)cc2c1CNC(=O)NOC,-9.14,8.446
OC(c1cccc(O)c1)N1CCN(Cc2cccc(O)c2)CC1,-9.01,5.317
CNc1ccc(NS(=O)(=O)c2sc(COc3ccc(Br)cc3)cc2)cc1,-9.15,6.809
COc1ccc(-c2ccc(CS(=O)(=O)c3ccc4cc(O)ccc4c3)cc2)cc1,-10.92,6.951
CC1CC(CC(=O)CCc2ccc(Br)s2)C1,-7.3,3.762
N=CNN=c1cccc(-c2cccc(-c3cccc(Cl)c3Cl)c2)cc1C(=O)O,-9.88,6.719
Nc1nc(Nc2cccc(NC(=O)Nc3ccc(F)c(F)c3)n2)ccn1,-9.69,6.117
CN(CCc1c[nH]c2ccccc12)c1cccc2ccccc12,-9.3,4.582
CCC1CC(CS(=O)c2cc(F)cc(F)c2)CCS1,-7.59,3.918
C=c1c2ccc(CC)cc2n1CC(=O)NCCCCC(C)CCC,-7.78,7.744
Cc1ccc(C)c(NC(=S)NC(C)=Nc2cccc3ccc(Cl)cc23)n1,-9.21,5.431
CNC(=O)c1ccc(CCC(=O)N2CCC(CS(=O)(=O)c3ccc(OC)c(OC)c3)CC2)cc1,-9.91,14.171
CSc1ccc(N2CCN(C(=S)c3ccc4oc(Cl)cc4c3CN3CCCC3)CC2)cc1,-7.91,9.079
OCC(Cc1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-9.39,6.734
Cc1cc(NC(=O)c2ccc3cc(O)c(C=N)cc3c2)ccn1,-10.23,4.604
NC(=O)NN=Cc1c(Br)cccc1CCOO,-7.85,3.437
Oc1cccc(CC2CCC(O)(Oc3cccc(F)c3)OC2)c1O,-9.4,4.87
CCc1ccc(S(=O)(=O)Nc2ncc(-c3ccc4c(c3)OCO4)cc2)cc1OC,-9.43,7.545
Oc1ccccc1SCC(=O)Oc1ccc2c(c1)OCCO2,-8.12,4.747
COc1cc(-c2nnc(S(=O)(=O)c3ccc(C)cc3)o2)cc(OC)c1Br,-9.34,5.669
Nc1ccc(C=NNC(=O)c2cccc3ccccc23)cc1Cl,-9.78,4.336
Cc1cc(NC(=O)c2ccc(NC(=O)c3ccc(O)cc3)cc2)nc(C)c1C,-9.86,6.502
Cc1cc(C)cc(CS(=O)(=O)N2CCN(Cc3cccc4ccccc34)CC2)c1,-10.12,7.71
CN(CC(=O)Nc1noc2ccccc12)C1CCN(Cc2ccccc2Cl)C1,-9.48,8.591
Fc1ccc(C=NNC(=N)Nc2c[nH]c3ccc(F)c(F)c23)cc1,-9.55,4.905
Cc1cccc(C=Cc2cc(-c3ccc4ccccc4c3)c[nH]2)c1,-10.33,4.299
CSc1ccc(C(=O)Nc2ccc(C)c(SC)c2S)cc1,-7.77,4.889
CC1CCN(Cc2cc(NS(=O)(=O)c3ccc(C4CCC4)cc3)ccc2)CC1,-9.87,8.528
CN=c1cc(-c2cc3cc(OC)c(OC)cc3c(=O)o2)cc1O,-8.94,3.778
O=c1c(Cc2ccccc2)cc(-c2ccccc2)c1CCCCCCCC,-8.62,8.109
CC(C)(C)c1cc(NC(=O)NN2CCN(C(=O)Cc3ccccc3)CC2)nc(Cl)n1,-9.05,7.601
Nc1ccc(Br)c(-c2cccc(I)c2Br)c1O,-6.74,3.758
c1ccc2oc(C3SCN(Cc4coc5ccccc45)CC3)cc2c1,-9.53,4.707
CN(C)C1cccc(CCCC(=O)CCc2ccc3c(c2)CCCC3)cc1,-9.59,7.156
CN(C)CCNC(=O)c1c(-c2ccccc2C#N)cc2ccccc2c1N1CCN(C=O)C1,-8.7,11.155
CN1CCN(Cc2ccc(S(=O)(=O)c3ccccc3CCCc3cccc4ccccc34)cc2)CC1,-10.36,13.668
CC(=O)CC(=O)NNc1nc(Nc2cccc(Cl)c2)nc2ccNccc12,-9.29,6.936
Cc1cc(-c2ccc(NC(=N)Cc3cccc(C#N)c3)cc2)c[nH]1,-9.34,5.483
CSc1ccc(NC(=O)c2cc(Cl)cc(Cl)c2Cl)cc1,-7.82,3.808
COc1cc(C)nc(Nc2cc(Br)cc(NN=C3CC(C)CC3)n2)n1,-9.16,4.316
CCC1c2ccccc2CC1C(OO)OCc1ccc2c(c1)OCC2=O,-9.6,5.816
Cc1cc(NC(=O)Nc2cccc(NC(=O)Nc3cnc4c3cCC4)c2)ccc1C,-10.15,7.149
CN(C)Cc1cc(-c2ccc(C(=O)N3CCCCN3C(C)=O)cc2)ccc1,-10.85,4.823
O=C(CCCc1ccc(O)c(O)c1)C1CCCC1CCc1ccc2c(c1)CCO2,-9.99,10.23
O=C(Cc1ccccc1)OCCCCCC(=O)c1ccc(N)cc1,-8.33,8.014
CC1(C)CC(NNC(=O)Nc2nc3ccc(F)c(F)c32)CC(C)C1,-10.49,4.007
Cc1cc(-c2cccc(Nc3cccc(S(=O)(=O)NO)c3)c2)ccn1,-10.08,5.358
CC(=NNC1cccc(Br)cc1)C(=O)CCc1cccs1,-8.16,5.636
Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)NN3CCc4ccc(O)cc4C3=O)cc2)cc1,-10.03,10.502
O=C(CCCc1ccc(F)c(F)c1)N1CCCC(C(N)=O)C1,-8.9,4.185
NCCNc1nc(-c2ccnc(N)c2)cCcc1CCCCCCCCCCCCC,-7.61,19.518
CSCCC1CCCN1S(=O)(=O)c1cccc2ccccc12,-8.31,4.024
CNCc1ccc(-c2[nH]c3ccccc3c2C2CCN(C)CC2)cc1,-9.54,5.667
COC(=O)c1cc(NC(=O)Nc2cccc3ccccc23)[nH]c1CCNN,-9.24,7.275
CN(C)C(=S)Nc1ccc(NC(=S)NNc2cccc(Cl)c2Cl)nn1,-7.84,7.979
CC(C)CCOCc1coc(-c2cccc(Br)c2)n1,-7.49,3.31
CC(O)CCNS(C)S(=O)(=O)c1coc2cc(Br)cc(Br)c12,-7.71,6.306
COc1ccc(CNC(=O)c2ccc(NS(=O)c3ccc4c(c3)OCC4=O)cc2)cc1OC,-9.07,11.164
Cc1ccc(-c2n[nH]c(SCC(=O)Nc3ccc4c(c3)OCO4)n2)cc1,-9.44,6.546
CCCc1ccc(CCCc2cc(C)nc(-c3c[nH]c4ccccc34)n2)cn1,-9.6,8.469
CC(C)NC(=O)N=c1nnc(-c2c(F)cccc2Cl)c1N,-8.35,3.751
C=C(CC)c1cccc(C2=NN(C(=O)c3cccc(C#N)c3)CC2)c1,-9.88,5.591
CNc1ccc(C(=O)NC2CCC(Cc3ccc(Br)cc3)CC2)cc1,-9.14,5.073
COC(=O)C1CN(c2ccoc2-c2cccc(Cl)c2Cl)CCC1=O,-8.53,4.361
COCc1ccc2ccccc2c1Cc1CCc2ccc(NS(=O)(=O)c3ccccc3)ccc21,-10.87,11.879
